unit,group,model,how,n,goals,logloss,brier,MCB,DSC,UNC,ICI,auc,cal_int,cal_slope,obs_exp
FA Women's Super League 2018/2019,women_club,GBM_LOC,none,2424,260,0.2996832092067933,0.08746707784272918,0.003087581415141899,0.011376366287397077,0.09575586271498436,0.021610388367621716,0.7655445755723019,-0.12081488549376333,0.7870454754199013,0.9143111883798325
FA Women's Super League 2018/2019,women_club,GBM_LOC,recal,2424,260,0.29927095245910457,0.08677543106441331,0.002395934636826025,0.011376366287397077,0.09575586271498436,0.022446950992880146,0.7655445755723019,0.16787851225047065,0.8222153547994214,1.137848224981773
FA Women's Super League 2018/2019,women_club,GBM_GEO,none,2424,260,0.2973168434666172,0.0867132758568283,0.0033145767364854556,0.012357163594641521,0.09575586271498436,0.02441221713818715,0.7738998293757998,-0.11661568427728357,0.7323329575577032,0.9214402574228395
FA Women's Super League 2018/2019,women_club,GBM_GEO,recal,2424,260,0.2937928418066121,0.08553002602689598,0.002131326906553141,0.012357163594641521,0.09575586271498436,0.021959276573697197,0.7738998293757998,0.2003846145672218,1.1171917963014408,1.177926556166947
FA Women's Super League 2019/2020,women_club,GLM_LOC,none,1924,208,0.2895040479410522,0.08409254101689417,0.001961857016088711,0.014290061068588267,0.09642074506939373,0.013323945768678676,0.7799163977048593,-0.027926827632771906,0.9059313279078635,0.9793231419353988
FA Women's Super League 2019/2020,women_club,GLM_LOC,recal,1924,208,0.29422458978449934,0.08528303693528823,0.003152352934482766,0.014290061068588267,0.09642074506939373,0.028241031012300907,0.7799163977048593,0.06200863185839197,1.484503030802855,1.0533724855196684
FA Women's Super League 2019/2020,women_club,GLM_GEO,none,1924,208,0.27879409100156133,0.08073775676497671,0.0017849474871749343,0.01746793579159195,0.09642074506939373,0.012482840663480925,0.8043639053254438,0.0815852485389907,0.8839646428638934,1.0602488167479154
FA Women's Super League 2019/2020,women_club,GLM_GEO,recal,1924,208,0.2817625160284215,0.0817486520919214,0.0027958428141196257,0.01746793579159195,0.09642074506939373,0.028122430370385733,0.8043639053254438,0.013545006703383237,1.3747697276147979,1.011023736175103
FA Women's Super League 2019/2020,women_club,GBM_LOC,none,1924,208,0.2856765145130711,0.0831417848909705,0.0020358855376286233,0.01531484571605185,0.09642074506939373,0.011832797481311788,0.7902924399318629,-0.034221585965581364,0.9312482600019173,0.9747087477636317
FA Women's Super League 2019/2020,women_club,GBM_LOC,recal,1924,208,0.2923319790433693,0.08505934741506485,0.003953448061722972,0.01531484571605185,0.09642074506939373,0.03403431900434347,0.7902924399318629,0.06121434313093949,1.5796484705787512,1.0529293302596008
FA Women's Super League 2019/2020,women_club,GBM_GEO,none,1924,208,0.2776416000764212,0.08061574587920012,0.001964721265712427,0.017769720455906038,0.09642074506939373,0.014982279386705828,0.8084123408642638,0.06514322645889307,0.8766208187923653,1.0471122893365166
FA Women's Super League 2019/2020,women_club,GBM_GEO,recal,1924,208,0.27929778036935116,0.08102351280383512,0.0023724881903474243,0.017769720455906038,0.09642074506939373,0.024504956740260864,0.8084123408642638,-0.008164655037646894,1.2882590256390714,0.9935254976023395
FA Women's Super League 2020/2021,women_club,GLM_LOC,none,2857,316,0.30022099933061325,0.08606417999910466,0.0017386787475860421,0.014046445697246362,0.09837194694876499,0.01757140141051186,0.7586953706056121,-0.08538976675131711,0.9037645283232212,0.9373930018997186
FA Women's Super League 2020/2021,women_club,GLM_LOC,recal,2857,316,0.30412898670120864,0.08739008949699457,0.003064588245475952,0.014046445697246362,0.09837194694876499,0.028825365384256486,0.7586953706056121,-0.2758769855198562,0.8421969975712013,0.8174515137751089
FA Women's Super League 2020/2021,women_club,GLM_GEO,none,2857,316,0.28178355441749536,0.08068592838819232,0.0019560756225706633,0.019642094183143333,0.09837194694876499,0.017747717680927977,0.794648772784561,0.015954845520346816,0.9629679897842348,1.0117505173575296
FA Women's Super League 2020/2021,women_club,GLM_GEO,recal,2857,316,0.28348180604179896,0.08127043752703314,0.002540584761411488,0.019642094183143333,0.09837194694876499,0.02537118378102833,0.794648772784561,-0.20442065238120324,0.9900359457945543,0.8618985226693989
FA Women's Super League 2020/2021,women_club,GBM_LOC,none,2857,316,0.2945461565883536,0.08480143806418115,0.0017463443697928183,0.01531685325437665,0.09837194694876499,0.016162311204548134,0.7747709712611898,-0.08457702613219305,0.9541700676786478,0.9380052985839784
FA Women's Super League 2020/2021,women_club,GBM_LOC,recal,2857,316,0.2978295354052569,0.08590556986994059,0.002850476175552258,0.01531685325437665,0.09837194694876499,0.02768330856814422,0.7747709712611898,-0.2794670603258481,0.9310157732363173,0.8132750763274441
FA Women's Super League 2020/2021,women_club,GBM_GEO,none,2857,316,0.28102880596330265,0.08024829478257305,0.0017727872779837173,0.019896439444175656,0.09837194694876499,0.014305818621400618,0.7955317601462596,0.007595092715114659,0.9650643154555989,1.0055548567023274
FA Women's Super League 2020/2021,women_club,GBM_GEO,recal,2857,316,0.28309682843191597,0.08091038210989225,0.0024348746053029224,0.019896439444175656,0.09837194694876499,0.025113468167567245,0.7955317601462596,-0.21809872740066052,1.041818503019698,0.8517532899745217
FA Women's Super League 2023/2024,women_club,GLM_LOC,none,3163,372,0.3217777642463286,0.09320237295488536,0.0019272539517388027,0.012502664927375576,0.10377778393052213,0.019434782329548674,0.7351904932521198,-0.039281777527510546,0.8921559035854163,0.9700570522285743
FA Women's Super League 2023/2024,women_club,GLM_LOC,recal,3163,372,0.32411116286820024,0.09428154326340919,0.0030064242602626384,0.012502664927375576,0.10377778393052213,0.02575584980231514,0.7351904932521198,0.16706221520709805,1.2644706416508695,1.1501124043673177
FA Women's Super League 2023/2024,women_club,GLM_GEO,none,3163,372,0.3022390925857432,0.0880190912558622,0.0016568349722996534,0.017415527646959583,0.10377778393052213,0.016842176151920824,0.779466834641301,0.1013093284772215,0.9447509213243209,1.0779874220800651
FA Women's Super League 2023/2024,women_club,GLM_GEO,recal,3163,372,0.3018896210823635,0.08799553352872853,0.0016332772451659872,0.017415527646959583,0.10377778393052213,0.015602766569752725,0.779466834641301,0.027904225975865553,0.9365428887168203,1.0207306685228605
FA Women's Super League 2023/2024,women_club,GBM_LOC,none,3163,372,0.31833035137163684,0.09259196166229852,0.0017605899822296517,0.01294641225045326,0.10377778393052213,0.01631698585121564,0.7441507456763868,-0.048336354234510825,0.9036086933317204,0.9635673775520577
FA Women's Super League 2023/2024,women_club,GBM_LOC,recal,3163,372,0.32313507683616516,0.09448708659587893,0.003655714915810057,0.01294641225045326,0.10377778393052213,0.028106170840113655,0.7441507456763868,0.1717417890474837,1.4550312419674625,1.1566262273844363
FA Women's Super League 2023/2024,women_club,GBM_GEO,none,3163,372,0.2986616154089442,0.08710485651185819,0.001817406986298259,0.0184903344049622,0.10377778393052213,0.018489400450633273,0.7872693719829098,0.0921224482941073,0.9651576042354545,1.0701038660480358
FA Women's Super League 2023/2024,women_club,GBM_GEO,recal,3163,372,0.29835989214861997,0.08711701247143197,0.0018295629458720403,0.0184903344049622,0.10377778393052213,0.016896330101198623,0.7872693719829098,-0.018770639689109823,0.9558820589973825,0.986445499478133
FIFA World Cup 2018,men_intl,GLM_LOC,none,1319,114,0.25196258971226115,0.06936708519302254,0.002874427621989431,0.01246646382552652,0.07895912139655963,0.022856347911213267,0.7726213874936303,-0.2399665696943349,0.8888110713868341,0.8326580757475502
FIFA World Cup 2018,men_intl,GLM_LOC,recal,1319,114,0.2561213723661915,0.07114365100022305,0.00465099342918994,0.01246646382552652,0.07895912139655963,0.027056710148215014,0.7726213874936303,0.274660710253444,1.4698098883802175,1.2711137839148212
FIFA World Cup 2018,men_intl,GLM_GEO,none,1319,114,0.24288849002998047,0.06621643904713062,0.002682239770696579,0.015424922120125584,0.07895912139655963,0.022842895437430153,0.7833442527480529,-0.23291641521143686,0.8593152805424545,0.8450758708314227
FIFA World Cup 2018,men_intl,GLM_GEO,recal,1319,114,0.2452267605670987,0.06749489963919635,0.003960700362762304,0.015424922120125584,0.07895912139655963,0.026665124642289324,0.7833442527480529,0.2405120989532054,1.3631010778325499,1.2244816207376386
FIFA World Cup 2018,men_intl,GBM_LOC,none,1319,114,0.24546805780121445,0.06805276401333034,0.0027051822930905245,0.013611539676319812,0.07895912139655963,0.022998012591781396,0.7884181407876538,-0.20912041392031036,0.9635477899171827,0.8509954955261907
FIFA World Cup 2018,men_intl,GBM_LOC,recal,1319,114,0.25070847624117965,0.07032592608823668,0.004978344367996865,0.013611539676319812,0.07895912139655963,0.028013367509097463,0.7884181407876538,0.28412207870492673,1.4405645687218214,1.2790573626093653
FIFA World Cup 2018,men_intl,GBM_GEO,none,1319,114,0.23852017723473964,0.06542927620954103,0.0024938060309082077,0.0160236512179268,0.07895912139655963,0.01877242733157543,0.7922326563296208,-0.16463736577728133,0.9251007382605122,0.8859150254852234
FIFA World Cup 2018,men_intl,GBM_GEO,recal,1319,114,0.24202933318304523,0.06706058918682231,0.004125119008189487,0.0160236512179268,0.07895912139655963,0.023785944464445406,0.7922326563296208,0.24596111415590452,1.305735473720761,1.2280394004393373
FIFA World Cup 2022,men_intl,GLM_LOC,none,1144,124,0.2874910229020234,0.08347011406407298,0.002293084182640834,0.015465837740456456,0.0966428676218886,0.016565243754461702,0.7853613219481341,0.06608264144294856,1.0901445554930735,1.0535166680732255
FIFA World Cup 2022,men_intl,GLM_LOC,recal,1144,124,0.2897272210666065,0.08372486191841451,0.0025478320369823615,0.015465837740456456,0.0966428676218886,0.01779078551097493,0.7853613219481341,0.09927022402503964,0.8067500443389184,1.0741333279906693
FIFA World Cup 2022,men_intl,GLM_GEO,none,1144,124,0.2712784078744447,0.07880215065100045,0.00354102475920591,0.021381741730094064,0.0966428676218886,0.021589004968137593,0.817591714104997,0.13085464514195708,1.0772790727096642,1.1039176772019146
FIFA World Cup 2022,men_intl,GLM_GEO,recal,1144,124,0.27172526357222837,0.07838949541473136,0.0031283695229368247,0.021381741730094064,0.0966428676218886,0.019273317956626675,0.817591714104997,0.11905887509627854,0.8840981281101263,1.0869734122596717
